"id","PID","forceactiontaken","insertDatetime"
"125659c","1","","2024-11-13"
"125660c","1","","2024-11-13"
"125661c","1","","2024-11-13"
"125662c","1","Handcuffed or flex cuffed","2024-11-13"
"125663c","1","","2024-11-13"
"125664c","1","","2024-11-13"
"125665c","1","","2024-11-13"
"125666c","1","Handcuffed or flex cuffed","2024-11-13"
"125667c","1","","2024-11-13"
"125668c","1","","2024-11-13"
"125669c","1","","2024-11-13"
"125670c","1","","2024-11-13"
"125671c","1","","2024-11-13"
"125672c","1","","2024-11-13"
"125673c","1","","2024-11-13"
"125674c","1","","2024-11-13"
"125675c","1","","2024-11-13"
"125676c","1","","2024-11-13"
"125677c","1","","2024-11-13"
"125678c","1","","2024-11-13"
"125679c","1","","2024-11-13"
"125680c","1","","2024-11-13"
"125681c","3","","2024-11-13"
"125681c","4","","2024-11-13"
"125681c","1","","2024-11-13"
"125681c","2","","2024-11-13"
"125682c","1","","2024-11-13"
"125683c","2","","2024-11-13"
"125683c","1","","2024-11-13"
"125684c","1","","2024-11-13"
"125685c","1","Handcuffed or flex cuffed","2024-11-13"
"125686c","1","","2024-11-13"
"125687c","1","","2024-11-13"
"125688c","1","","2024-11-13"
"125689c","1","","2024-11-13"
"125690c","1","","2024-11-13"
"125691c","1","","2024-11-13"
"125692c","1","","2024-11-13"
"125693c","1","","2024-11-13"
"125694c","1","","2024-11-13"
"125695c","1","","2024-11-13"
"125696c","1","","2024-11-13"
"125697c","1","","2024-11-13"
"125698c","1","","2024-11-13"
"125699c","1","Handcuffed or flex cuffed","2024-11-13"
"125700c","1","","2024-11-13"
"125701c","1","","2024-11-13"
"125702c","1","","2024-11-13"
"125703c","1","","2024-11-13"
"125704c","1","","2024-11-13"
"125705c","1","","2024-11-13"
"125706c","1","Physical compliance tactics and techniques","2024-11-13"
"125707c","1","Handcuffed or flex cuffed","2024-11-13"
"125708c","1","","2024-11-13"
"125709c","1","","2024-11-13"
"125710c","1","","2024-11-13"
"125711c","1","","2024-11-13"
"125712c","1","","2024-11-13"
"125713c","1","","2024-11-13"
"125714c","1","","2024-11-13"
"125715c","1","","2024-11-13"
"125716c","1","Firearm unholstered","2024-11-13"
"125716c","1","Handcuffed or flex cuffed","2024-11-13"
"125716c","1","Firearm pointed at person","2024-11-13"
"125717c","1","Handcuffed or flex cuffed","2024-11-13"
"125718c","1","","2024-11-13"
"125719c","1","","2024-11-13"
"125720c","1","Physical compliance tactics and techniques","2024-11-13"
"125720c","1","Handcuffed or flex cuffed","2024-11-13"
"125721c","1","","2024-11-13"
"125722c","1","Physical compliance tactics and techniques","2024-11-13"
"125723c","1","","2024-11-13"
"125724c","1","","2024-11-13"
"125725c","1","","2024-11-13"
"125726c","1","","2024-11-13"
"125727c","1","","2024-11-13"
"125728c","1","","2024-11-13"
"125729c","1","Physical compliance tactics and techniques","2024-11-13"
"125729c","1","Handcuffed or flex cuffed","2024-11-13"
"125730c","1","","2024-11-13"
"125731c","1","","2024-11-13"
"125732c","1","","2024-11-13"
"125733c","2","","2024-11-13"
"125733c","1","Handcuffed or flex cuffed","2024-11-13"
"125734c","1","Physical compliance tactics and techniques","2024-11-13"
"125734c","1","Handcuffed or flex cuffed","2024-11-13"
"125735c","1","Handcuffed or flex cuffed","2024-11-13"
"125736c","1","Handcuffed or flex cuffed","2024-11-13"
"125737c","1","","2024-11-13"
"125738c","1","","2024-11-13"
"125739c","1","","2024-11-13"
"125740c","1","","2024-11-13"
"125741c","1","","2024-11-13"
"125742c","1","","2024-11-13"
"125743c","1","","2024-11-13"
"125744c","1","","2024-11-13"
"125745c","1","","2024-11-13"
"125746c","1","","2024-11-13"
"125747c","1","","2024-11-13"
"125748c","1","","2024-11-13"
"125749c","1","","2024-11-13"
"125750c","1","","2024-11-13"
"125751c","1","","2024-11-13"
"125752c","1","","2024-11-13"
"125753c","1","","2024-11-13"
"125754c","1","","2024-11-13"
"125755c","1","","2024-11-13"
"125756c","1","","2024-11-13"
"125757c","1","","2024-11-13"
"125758c","1","","2024-11-13"
"125759c","1","","2024-11-13"
"125760c","1","","2024-11-13"
"125761c","1","","2024-11-13"
"125762c","1","","2024-11-13"
"125763c","1","","2024-11-13"
"125764c","1","","2024-11-13"
"125765c","2","Handcuffed or flex cuffed","2024-11-13"
"125765c","1","Handcuffed or flex cuffed","2024-11-13"
"125766c","1","","2024-11-13"
"125767c","1","","2024-11-13"
"125768c","1","Handcuffed or flex cuffed","2024-11-13"
"125769c","1","","2024-11-13"
"125770c","1","","2024-11-13"
"125771c","1","","2024-11-13"
"125772c","1","Chemical spray used","2024-11-13"
"125773c","1","","2024-11-13"
"125774c","1","","2024-11-13"
"125775c","1","","2024-11-13"
"125776c","1","","2024-11-13"
"125777c","1","","2024-11-13"
"125778c","1","","2024-11-13"
"125779c","1","","2024-11-13"
"125780c","1","Handcuffed or flex cuffed","2024-11-13"
"125780c","1","Physical compliance tactics and techniques","2024-11-13"
"125781c","1","","2024-11-13"
"125782c","1","","2024-11-13"
"125783c","1","","2024-11-13"
"125784c","1","","2024-11-13"
"125785c","1","Handcuffed or flex cuffed","2024-11-13"
"125786c","1","","2024-11-13"
"125787c","1","","2024-11-13"
"125788c","2","","2024-11-13"
"125788c","1","","2024-11-13"
"125789c","1","Handcuffed or flex cuffed","2024-11-13"
"125789c","1","Physical compliance tactics and techniques","2024-11-13"
"125789c","2","Handcuffed or flex cuffed","2024-11-13"
"125789c","2","Physical compliance tactics and techniques","2024-11-13"
"125790c","1","Electronic control device used in dart-mode","2024-11-13"
"125790c","1","Handcuffed or flex cuffed","2024-11-13"
"125791c","1","","2024-11-13"
"125791c","3","","2024-11-13"
"125791c","2","","2024-11-13"
"125792c","1","","2024-11-13"
"125793c","1","","2024-11-13"
"125794c","1","","2024-11-13"
"125795c","1","Firearm unholstered","2024-11-13"
"125795c","2","Firearm unholstered","2024-11-13"
"125795c","2","Impact projectile weapon pointed at person","2024-11-13"
"125795c","1","Impact projectile weapon pointed at person","2024-11-13"
"125795c","2","Handcuffed or flex cuffed","2024-11-13"
"125795c","1","Firearm pointed at person","2024-11-13"
"125795c","2","Firearm pointed at person","2024-11-13"
"125795c","1","Handcuffed or flex cuffed","2024-11-13"
"125796c","1","","2024-11-13"
"125797c","3","","2024-11-13"
"125797c","4","","2024-11-13"
"125797c","2","","2024-11-13"
"125797c","5","","2024-11-13"
"125797c","1","","2024-11-13"
"125798c","1","","2024-11-13"
"125799c","1","","2024-11-13"
"125800c","1","","2024-11-13"
"125801c","1","","2024-11-13"
"125802c","1","","2024-11-13"
"125802c","2","","2024-11-13"
"125803c","1","","2024-11-13"
"125804c","1","","2024-11-13"
"125805c","1","Chemical spray used","2024-11-13"
"125806c","1","","2024-11-13"
"125807c","1","","2024-11-13"
"125808c","1","Handcuffed or flex cuffed","2024-11-13"
"125809c","1","","2024-11-13"
"125810c","1","","2024-11-13"
"125811c","1","","2024-11-13"
"125812c","1","","2024-11-13"
"125813c","1","","2024-11-13"
"125814c","1","","2024-11-13"
"125815c","1","","2024-11-13"
"125816c","2","","2024-11-13"
"125816c","1","","2024-11-13"
"125816c","3","","2024-11-13"
"125816c","4","","2024-11-13"
"125817c","1","","2024-11-13"
"125818c","1","","2024-11-13"
"125819c","1","","2024-11-13"
"125820c","1","","2024-11-13"
"125821c","1","","2024-11-13"
"125822c","1","","2024-11-13"
"125823c","1","","2024-11-13"
"125824c","1","","2024-11-13"
"125825c","1","","2024-11-13"
"125826c","1","","2024-11-13"
"125827c","1","","2024-11-13"
"125828c","1","Handcuffed or flex cuffed","2024-11-13"
"125829c","1","","2024-11-13"
"125830c","1","","2024-11-13"
"125831c","1","Handcuffed or flex cuffed","2024-11-13"
"125832c","1","Handcuffed or flex cuffed","2024-11-13"
"125833c","1","","2024-11-13"
"125834c","1","","2024-11-13"
"125835c","1","","2024-11-13"
"125836c","1","","2024-11-13"
"125837c","1","","2024-11-13"
"125838c","1","Handcuffed or flex cuffed","2024-11-13"
"125839c","1","","2024-11-13"
"125840c","1","Handcuffed or flex cuffed","2024-11-13"
"125841c","1","","2024-11-13"
"125842c","1","","2024-11-13"
"125843c","1","","2024-11-13"
"125844c","1","","2024-11-13"
"125845c","1","","2024-11-13"
"125846c","3","","2024-11-13"
"125846c","2","","2024-11-13"
"125846c","1","","2024-11-13"
"125847c","1","","2024-11-13"
"125848c","1","","2024-11-13"
"125849c","1","","2024-11-13"
"125850c","1","","2024-11-13"
"125851c","2","","2024-11-13"
"125851c","1","","2024-11-13"
"125852c","1","","2024-11-13"
"125853c","1","Firearm pointed at person","2024-11-13"
"125853c","1","Firearm unholstered","2024-11-13"
"125853c","1","Peace officer's canine bit or held person","2024-11-13"
"125853c","1","Handcuffed or flex cuffed","2024-11-13"
"125854c","1","","2024-11-13"
"125855c","1","","2024-11-13"
"125856c","1","","2024-11-13"
"125857c","1","","2024-11-13"
"125858c","2","","2024-11-13"
"125858c","1","","2024-11-13"
"125858c","3","","2024-11-13"
"125859c","1","","2024-11-13"
"125860c","1","","2024-11-13"
"125861c","1","","2024-11-13"
"125862c","1","","2024-11-13"
"125863c","1","","2024-11-13"
"125864c","1","","2024-11-13"
"125865c","1","","2024-11-13"
"125866c","1","","2024-11-13"
"125867c","1","","2024-11-13"
"125868c","1","","2024-11-13"
"125869c","1","","2024-11-13"
"125870c","1","Handcuffed or flex cuffed","2024-11-13"
"125870c","1","Firearm pointed at person","2024-11-13"
"125871c","1","","2024-11-13"
"125872c","1","","2024-11-13"
"125873c","1","","2024-11-13"
"125873c","2","","2024-11-13"
"125873c","3","","2024-11-13"
"125874c","1","Physical compliance tactics and techniques","2024-11-13"
"125874c","1","Handcuffed or flex cuffed","2024-11-13"
"125875c","1","","2024-11-13"
"125876c","1","","2024-11-13"
"125877c","1","","2024-11-13"
"125878c","1","","2024-11-13"
"125879c","1","","2024-11-13"
"125880c","1","","2024-11-13"
"125881c","1","","2024-11-13"
"125882c","1","","2024-11-13"
"125883c","1","","2024-11-13"
"125884c","1","","2024-11-13"
"125885c","2","Handcuffed or flex cuffed","2024-11-13"
"125885c","3","Handcuffed or flex cuffed","2024-11-13"
"125885c","1","Handcuffed or flex cuffed","2024-11-13"
"125886c","1","","2024-11-13"
"125886c","2","","2024-11-13"
"125887c","3","Handcuffed or flex cuffed","2024-11-13"
"125887c","1","Handcuffed or flex cuffed","2024-11-13"
"125887c","2","Handcuffed or flex cuffed","2024-11-13"
"125888c","2","","2024-11-13"
"125888c","1","","2024-11-13"
"125889c","1","","2024-11-13"
"125890c","1","Handcuffed or flex cuffed","2024-11-13"
"125891c","1","","2024-11-13"
"125892c","1","","2024-11-13"
"125893c","1","","2024-11-13"
"125894c","1","","2024-11-13"
"125895c","1","","2024-11-13"
"125896c","1","","2024-11-13"
"125897c","1","","2024-11-13"
"125898c","1","","2024-11-13"
"125899c","1","Handcuffed or flex cuffed","2024-11-13"
"125900c","1","","2024-11-13"
"125901c","1","","2024-11-13"
"125902c","1","Handcuffed or flex cuffed","2024-11-13"
"125903c","1","","2024-11-13"
"125904c","1","","2024-11-13"
"125905c","1","","2024-11-13"
"125906c","1","","2024-11-13"
"125907c","1","","2024-11-13"
"125908c","1","","2024-11-13"
"125909c","1","","2024-11-13"
"125910c","1","","2024-11-13"
"125911c","1","","2024-11-13"
"125912c","1","","2024-11-13"
"125913c","1","","2024-11-13"
"125914c","1","Physical compliance tactics and techniques","2024-11-13"
"125915c","1","","2024-11-13"
"125916c","1","","2024-11-13"
"125917c","1","","2024-11-13"
"125917c","2","","2024-11-13"
"125918c","1","","2024-11-13"
"125919c","1","","2024-11-13"
"125920c","2","Firearm unholstered","2024-11-13"
"125920c","2","Firearm pointed at person","2024-11-13"
"125920c","1","Firearm unholstered","2024-11-13"
"125920c","1","Handcuffed or flex cuffed","2024-11-13"
"125920c","1","Firearm pointed at person","2024-11-13"
"125920c","2","Handcuffed or flex cuffed","2024-11-13"
"125921c","1","","2024-11-13"
"125922c","2","","2024-11-13"
"125922c","1","","2024-11-13"
"125923c","1","","2024-11-13"
"125923c","2","","2024-11-13"
"125924c","1","Handcuffed or flex cuffed","2024-11-13"
"125924c","1","Firearm unholstered","2024-11-13"
"125924c","1","Firearm pointed at person","2024-11-13"
"125925c","1","","2024-11-13"
"125926c","1","","2024-11-13"
"125927c","1","","2024-11-13"
"125928c","1","","2024-11-13"
"125929c","1","Firearm unholstered","2024-11-13"
"125929c","1","Firearm pointed at person","2024-11-13"
"125929c","1","Handcuffed or flex cuffed","2024-11-13"
"125930c","5","","2024-11-13"
"125930c","2","","2024-11-13"
"125930c","4","","2024-11-13"
"125930c","1","","2024-11-13"
"125930c","3","","2024-11-13"
"125931c","1","","2024-11-13"
"125932c","1","","2024-11-13"
"125933c","1","","2024-11-13"
"125934c","1","","2024-11-13"
"125935c","1","","2024-11-13"
"125936c","1","Firearm unholstered","2024-11-13"
"125936c","1","Peace officer's canine removed from patrol vehicle to gain compliance and/or for purposes of apprehending stopped person","2024-11-13"
"125936c","1","Handcuffed or flex cuffed","2024-11-13"
"125936c","1","Firearm pointed at person","2024-11-13"
"125937c","1","","2024-11-13"
"125938c","1","","2024-11-13"
"125939c","1","","2024-11-13"
"125940c","1","","2024-11-13"
"125941c","1","Firearm pointed at person","2024-11-13"
"125941c","1","Peace officer's canine removed from patrol vehicle to gain compliance and/or for purposes of apprehending stopped person","2024-11-13"
"125941c","1","Handcuffed or flex cuffed","2024-11-13"
"125942c","2","Handcuffed or flex cuffed","2024-11-13"
"125942c","1","Person removed from vehicle by physical contact","2024-11-13"
"125942c","1","Handcuffed or flex cuffed","2024-11-13"
"125943c","1","","2024-11-13"
"125943c","2","","2024-11-13"
"125944c","1","","2024-11-13"
"125945c","1","","2024-11-13"
"125946c","1","","2024-11-13"
"125947c","1","","2024-11-13"
"125948c","1","Handcuffed or flex cuffed","2024-11-13"
"125949c","1","Handcuffed or flex cuffed","2024-11-13"
"125950c","1","","2024-11-13"
"125951c","1","","2024-11-13"
"125952c","1","","2024-11-13"
"125953c","1","","2024-11-13"
"125954c","1","","2024-11-13"
"125955c","1","","2024-11-13"
"125956c","1","","2024-11-13"
"125957c","1","","2024-11-13"
"125958c","1","","2024-11-13"
"125959c","1","Handcuffed or flex cuffed","2024-11-13"
"125960c","1","","2024-11-13"
"125961c","1","","2024-11-13"
"125962c","1","","2024-11-13"
"125963c","1","","2024-11-13"
"125964c","1","","2024-11-13"
"125965c","1","","2024-11-13"
"125966c","1","Firearm pointed at person","2024-11-13"
"125966c","1","Peace officer's canine removed from patrol vehicle to gain compliance and/or for purposes of apprehending stopped person","2024-11-13"
"125966c","1","Handcuffed or flex cuffed","2024-11-13"
"125966c","1","Firearm unholstered","2024-11-13"
"125967c","1","","2024-11-13"
"125968c","1","","2024-11-13"
"125969c","1","Handcuffed or flex cuffed","2024-11-13"
"125969c","1","Physical compliance tactics and techniques","2024-11-13"
"125970c","2","Handcuffed or flex cuffed","2024-11-13"
"125970c","4","Handcuffed or flex cuffed","2024-11-13"
"125970c","1","Handcuffed or flex cuffed","2024-11-13"
"125970c","3","Handcuffed or flex cuffed","2024-11-13"
"125971c","1","Physical compliance tactics and techniques","2024-11-13"
"125972c","1","Handcuffed or flex cuffed","2024-11-13"
"125973c","1","Firearm unholstered","2024-11-13"
"125973c","2","Firearm unholstered","2024-11-13"
"125974c","1","","2024-11-13"
"125975c","1","","2024-11-13"
"125976c","1","","2024-11-13"
"125977c","1","","2024-11-13"
"125978c","1","","2024-11-13"
"125979c","2","","2024-11-13"
"125979c","1","","2024-11-13"
"125980c","1","","2024-11-13"
"125981c","1","","2024-11-13"
"125982c","1","","2024-11-13"
"125983c","1","","2024-11-13"
"125984c","1","","2024-11-13"
"125985c","1","","2024-11-13"
"125986c","1","","2024-11-13"
"125987c","1","","2024-11-13"
"125988c","1","","2024-11-13"
"125989c","1","Handcuffed or flex cuffed","2024-11-13"
"125989c","1","Physical compliance tactics and techniques","2024-11-13"
"125990c","1","Handcuffed or flex cuffed","2024-11-13"
"125990c","1","Physical compliance tactics and techniques","2024-11-13"
"125991c","1","Handcuffed or flex cuffed","2024-11-13"
"125992c","1","","2024-11-13"
"125993c","1","","2024-11-13"
"125994c","1","","2024-11-13"
"125995c","1","","2024-11-13"
"125996c","1","Physical compliance tactics and techniques","2024-11-13"
"125997c","1","","2024-11-13"
"125998c","1","","2024-11-13"
"125999c","1","","2024-11-13"
"126000c","1","","2024-11-13"
"126001c","1","","2024-11-13"
"126002c","1","","2024-11-13"
"126003c","1","","2024-11-13"
"126004c","1","","2024-11-13"
"126005c","1","","2024-11-13"
"126006c","1","","2024-11-13"
"126007c","1","","2024-11-13"
"126008c","1","","2024-11-13"
"126009c","1","","2024-11-13"
"126010c","1","","2024-11-13"
"126011c","1","","2024-11-13"
"126012c","1","","2024-11-13"
"126013c","1","","2024-11-13"
"126014c","1","","2024-11-13"
"126015c","1","","2024-11-13"
"126016c","1","","2024-11-13"
"126017c","1","","2024-11-13"
"126018c","1","","2024-11-13"
"126019c","1","","2024-11-13"
"126020c","1","","2024-11-13"
"126021c","1","","2024-11-13"
"126022c","1","","2024-11-13"
"126023c","1","","2024-11-13"
"126024c","1","","2024-11-13"
"126025c","1","","2024-11-13"
"126026c","1","","2024-11-13"
"126027c","1","","2024-11-13"
"126028c","1","","2024-11-13"
"126029c","1","","2024-11-13"
"126030c","1","","2024-11-13"
"126031c","1","","2024-11-13"
"126032c","1","","2024-11-13"
"126033c","1","","2024-11-13"
"126034c","1","","2024-11-13"
"126035c","1","","2024-11-13"
"126036c","1","","2024-11-13"
"126037c","1","","2024-11-13"
"126038c","1","","2024-11-13"
"126039c","1","","2024-11-13"
"126040c","1","","2024-11-13"
"126041c","1","","2024-11-13"
"126042c","1","","2024-11-13"
"126043c","1","","2024-11-13"
"126044c","1","","2024-11-13"
"126045c","1","","2024-11-13"
"126046c","1","","2024-11-13"
"126047c","1","","2024-11-13"
"126047c","2","","2024-11-13"
"126048c","1","","2024-11-13"
"126049c","1","","2024-11-13"
"126050c","1","","2024-11-13"
"126051c","1","","2024-11-13"
"126052c","1","","2024-11-13"
"126053c","1","","2024-11-13"
"126054c","1","","2024-11-13"
"126055c","1","","2024-11-13"
"126056c","1","","2024-11-13"
"126057c","1","","2024-11-13"
"126058c","1","","2024-11-13"
"126059c","1","","2024-11-13"
"126060c","1","","2024-11-13"
"126061c","1","","2024-11-13"
"126062c","1","","2024-11-13"
"126063c","1","","2024-11-13"
"126064c","1","","2024-11-13"
"126065c","1","","2024-11-13"
"126066c","1","","2024-11-13"
"126067c","1","","2024-11-13"
"126068c","1","","2024-11-13"
"126069c","1","","2024-11-13"
